month,category,total_price,origin
2008-07,1005,571895,BRA
2009-05,1005,949799,BRA
2010-01,1005,8722605,BRA
2010-05,1005,1328679,BRA
2010-10,1005,8851111,BRA
2012-07,1005,15243876,BRA
2013-11,1005,7572220,BRA
2014-01,1005,39424074,BRA
2014-03,1005,15221609,BRA
2014-05,1005,0,BRA
2014-09,1005,7410835,BRA
2015-03,1005,1199893,BRA
2015-08,1005,12847839,BRA
2015-12,1005,45176056,BRA
2016-08,1005,29058633,BRA
2016-10,1005,8944725,BRA
2017-03,1005,553429,BRA
2017-04,1005,0,BRA
2018-10,1005,0,BRA
2020-06,1005,994551,BRA
2021-11,1005,10948223,BRA
2002-05,1006,0,BRA
2002-06,1006,40736,BRA
2003-05,1006,120637,BRA
2003-06,1006,180595,BRA
2004-05,1006,0,BRA
2005-04,1006,3389999,BRA
2006-05,1006,0,BRA
2007-08,1006,0,BRA
2008-05,1006,0,BRA
2008-07,1006,766467,BRA
2009-05,1006,68125,BRA
2010-01,1006,39720,BRA
2010-05,1006,945512,BRA
2010-10,1006,91094,BRA
2012-07,1006,15720878,BRA
2013-11,1006,23154753,BRA
2014-01,1006,298105,BRA
2014-03,1006,3062460,BRA
2014-05,1006,0,BRA
2014-09,1006,0,BRA
2015-03,1006,14125,BRA
2015-08,1006,169424,BRA
2015-12,1006,1266068,BRA
2016-08,1006,3185150,BRA
2016-10,1006,507750,BRA
2017-03,1006,185536,BRA
2017-04,1006,213136,BRA
2018-10,1006,0,BRA
2020-06,1006,364769,BRA
2021-11,1006,63606,BRA
2000-04,1007,19760,BRA
2001-02,1007,0,BRA
2001-10,1007,6194,BRA
2001-12,1007,0,BRA
2002-03,1007,0,BRA
2002-11,1007,0,BRA
2004-02,1007,0,BRA
2004-03,1007,163526,BRA
2004-07,1007,0,BRA
2004-09,1007,0,BRA
2004-10,1007,0,BRA
2005-10,1007,0,BRA
2006-12,1007,0,BRA
2007-02,1007,0,BRA
2007-05,1007,0,BRA
2007-12,1007,0,BRA
2009-08,1007,0,BRA
2009-09,1007,0,BRA
2009-10,1007,0,BRA
2010-07,1007,0,BRA
2010-08,1007,0,BRA
2012-04,1007,0,BRA
2013-02,1007,0,BRA
2014-06,1007,0,BRA
2016-06,1007,0,BRA
2016-07,1007,0,BRA
2018-04,1007,0,BRA
2018-11,1007,0,BRA
2019-08,1007,24011,BRA
2020-08,1007,0,BRA
2020-11,1007,0,BRA
2021-03,1007,0,BRA
2021-04,1007,0,BRA
2021-06,1007,0,BRA
2021-08,1007,47674,BRA
2000-02,1008,0,BRA
2000-07,1008,0,BRA
2000-12,1008,8447,BRA
2001-06,1008,264,BRA
2001-08,1008,51,BRA
2005-03,1008,0,BRA
2006-03,1008,0,BRA
2006-06,1008,0,BRA
2006-07,1008,0,BRA
2006-09,1008,0,BRA
2006-10,1008,0,BRA
2006-11,1008,0,BRA
2008-01,1008,0,BRA
2010-04,1008,0,BRA
2011-02,1008,0,BRA
2011-09,1008,0,BRA
2012-05,1008,0,BRA
2012-10,1008,0,BRA
2012-12,1008,0,BRA
2013-04,1008,0,BRA
2013-07,1008,0,BRA
2013-10,1008,585,BRA
2014-02,1008,0,BRA
2016-01,1008,0,BRA
2017-01,1008,0,BRA
2017-07,1008,0,BRA
2018-03,1008,0,BRA
2018-06,1008,602,BRA
2018-08,1008,0,BRA
2018-09,1008,631,BRA
2019-10,1008,0,BRA
2019-12,1008,43,BRA
2020-01,1008,73,BRA
2020-02,1008,137,BRA
2020-04,1008,0,BRA
2002-05,1100,0,BRA
2002-06,1100,0,BRA
2003-05,1100,0,BRA
2003-06,1100,0,BRA
2004-05,1100,0,BRA
2005-04,1100,0,BRA
2006-05,1100,0,BRA
2007-08,1100,0,BRA
2008-05,1100,0,BRA
2008-07,1100,0,BRA
2009-05,1100,0,BRA
2010-01,1100,0,BRA
2010-05,1100,0,BRA
2010-10,1100,0,BRA
2012-07,1100,0,BRA
2013-11,1100,0,BRA
2014-01,1100,0,BRA
2014-03,1100,0,BRA
2014-05,1100,0,BRA
2014-09,1100,0,BRA
2015-03,1100,0,BRA
2015-08,1100,0,BRA
2015-12,1100,0,BRA
2016-08,1100,0,BRA
2016-10,1100,0,BRA
2017-03,1100,0,BRA
2017-04,1100,0,BRA
2018-10,1100,0,BRA
2020-06,1100,0,BRA
2021-11,1100,0,BRA
2000-03,1101,35409,BRA
2000-05,1101,46352,BRA
2001-09,1101,16680,BRA
2002-04,1101,0,BRA
2002-07,1101,3769,BRA
2002-12,1101,0,BRA
2003-01,1101,9112,BRA
2003-08,1101,0,BRA
2004-12,1101,0,BRA
2007-01,1101,0,BRA
2007-09,1101,0,BRA
2008-02,1101,0,BRA
2008-06,1101,0,BRA
2008-09,1101,0,BRA
2008-12,1101,0,BRA
2009-03,1101,0,BRA
2009-07,1101,0,BRA
2010-02,1101,0,BRA
2014-07,1101,0,BRA
2015-05,1101,0,BRA
2017-06,1101,0,BRA
2017-09,1101,0,BRA
2017-11,1101,0,BRA
2018-02,1101,0,BRA
2018-07,1101,0,BRA
2018-12,1101,0,BRA
2019-02,1101,0,BRA
2019-09,1101,905,BRA
2019-11,1101,644,BRA
2021-01,1101,714,BRA
2021-02,1101,1036,BRA
2021-07,1101,196,BRA
2022-01,1101,5072,BRA
2022-04,1101,111308.4319743663,BRA
2002-05,1102,0,BRA
2002-06,1102,52,BRA
2003-05,1102,0,BRA
2003-06,1102,1960,BRA
2004-05,1102,832,BRA
2005-04,1102,0,BRA
2006-05,1102,0,BRA
2007-08,1102,3303,BRA
2008-05,1102,0,BRA
2008-07,1102,1843931,BRA
2009-05,1102,3057,BRA
2010-01,1102,752,BRA
2010-05,1102,1108,BRA
2010-10,1102,0,BRA
2012-07,1102,3165,BRA
2013-11,1102,0,BRA
2014-01,1102,1544,BRA
2014-03,1102,39000,BRA
2014-05,1102,0,BRA
2014-09,1102,0,BRA
2015-03,1102,0,BRA
2015-08,1102,303,BRA
2015-12,1102,0,BRA
2016-08,1102,29678,BRA
2016-10,1102,2875,BRA
2017-03,1102,12855,BRA
2017-04,1102,2059,BRA
2018-10,1102,0,BRA
2020-06,1102,1899409,BRA
2021-11,1102,5408,BRA
2001-03,1103,21145,BRA
2001-04,1103,336809,BRA
2001-11,1103,98979,BRA
2002-08,1103,0,BRA
2003-07,1103,0,BRA
2003-12,1103,17,BRA
2004-06,1103,0,BRA
2004-11,1103,123025,BRA
2005-05,1103,0,BRA
2007-07,1103,109,BRA
2008-04,1103,0,BRA
2008-10,1103,0,BRA
2008-11,1103,0,BRA
2011-01,1103,0,BRA
2011-07,1103,80,BRA
2011-12,1103,0,BRA
2012-02,1103,0,BRA
2012-03,1103,1335,BRA
2012-06,1103,0,BRA
2013-01,1103,0,BRA
2013-05,1103,0,BRA
2014-11,1103,6294,BRA
2015-01,1103,31490,BRA
2015-02,1103,0,BRA
2016-05,1103,966,BRA
2017-08,1103,0,BRA
2017-10,1103,0,BRA
2019-01,1103,7433,BRA
2019-05,1103,40,BRA
2019-06,1103,7679,BRA
2020-07,1103,17,BRA
2021-05,1103,404,BRA
2021-09,1103,582,BRA
2021-10,1103,15,BRA
2022-03,1103,65266.35400104523,BRA
2000-03,1104,62774,BRA
2000-05,1104,46618,BRA
2001-09,1104,20088,BRA
2002-04,1104,0,BRA
2002-07,1104,2687,BRA
2002-12,1104,0,BRA
2003-01,1104,11695,BRA
2003-08,1104,0,BRA
2004-12,1104,154,BRA
2007-01,1104,9300,BRA
2007-09,1104,0,BRA
2008-02,1104,17753,BRA
2008-06,1104,0,BRA
2008-09,1104,11055,BRA
2008-12,1104,820,BRA
2009-03,1104,8128,BRA
2009-07,1104,0,BRA
2010-02,1104,0,BRA
2014-07,1104,4799,BRA
2015-05,1104,52782,BRA
2017-06,1104,18977,BRA
2017-09,1104,0,BRA
2017-11,1104,10880,BRA
2018-02,1104,12360,BRA
2018-07,1104,2318,BRA
2018-12,1104,0,BRA
2019-02,1104,0,BRA
2019-09,1104,25768,BRA
2019-11,1104,19445,BRA
2021-01,1104,6166,BRA
2021-02,1104,5018,BRA
2021-07,1104,18380,BRA
2022-01,1104,11009,BRA
2022-04,1104,82111.72488665581,BRA
2000-08,1105,5162,BRA
2001-07,1105,5210,BRA
2002-10,1105,0,BRA
2003-03,1105,0,BRA
2003-11,1105,0,BRA
2005-09,1105,288,BRA
2005-11,1105,0,BRA
2006-01,1105,0,BRA
2008-03,1105,0,BRA
2009-02,1105,0,BRA
2009-12,1105,0,BRA
2010-06,1105,0,BRA
2010-11,1105,0,BRA
2011-04,1105,0,BRA
2011-06,1105,0,BRA
2011-08,1105,0,BRA
2011-10,1105,0,BRA
2011-11,1105,0,BRA
2012-01,1105,0,BRA
2012-08,1105,0,BRA
2012-09,1105,0,BRA
2013-06,1105,0,BRA
2013-08,1105,0,BRA
2014-10,1105,0,BRA
2015-04,1105,0,BRA
2015-11,1105,0,BRA
2016-09,1105,0,BRA
2018-05,1105,0,BRA
2019-03,1105,0,BRA
2020-05,1105,0,BRA
2020-09,1105,97,BRA
2022-02,1105,2,BRA
2022-05,1105,767065.6450124104,BRA
2000-06,1106,41859,BRA
2000-11,1106,82466,BRA
2001-01,1106,97857,BRA
2001-05,1106,72990,BRA
2002-09,1106,7500,BRA
2003-02,1106,0,BRA
2003-04,1106,0,BRA
2004-01,1106,0,BRA
2004-04,1106,1814,BRA
2004-08,1106,2165,BRA
2005-01,1106,0,BRA
2005-06,1106,20322,BRA
2005-07,1106,7282,BRA
2006-04,1106,20900,BRA
2006-08,1106,15190,BRA
2007-03,1106,10875,BRA
2007-06,1106,0,BRA
2007-10,1106,0,BRA
2008-08,1106,0,BRA
2009-04,1106,3173,BRA
2010-03,1106,16107,BRA
2010-09,1106,34771,BRA
2011-03,1106,4643,BRA
2012-11,1106,3246,BRA
2013-03,1106,41310,BRA
2013-12,1106,29476,BRA
2014-04,1106,0,BRA
2014-12,1106,0,BRA
2015-06,1106,31663,BRA
2015-07,1106,6756,BRA
2015-10,1106,113194,BRA
2016-02,1106,1010,BRA
2016-03,1106,5590,BRA
2016-04,1106,0,BRA
2016-12,1106,0,BRA
2017-05,1106,0,BRA
2018-01,1106,0,BRA
2019-04,1106,0,BRA
2020-03,1106,1937,BRA
2020-12,1106,49,BRA
2000-03,1107,7750,BRA
2000-05,1107,0,BRA
2001-09,1107,0,BRA
2002-04,1107,0,BRA
2002-07,1107,0,BRA
2002-12,1107,0,BRA
2003-01,1107,0,BRA
2003-08,1107,0,BRA
2004-12,1107,0,BRA
2007-01,1107,0,BRA
2007-09,1107,0,BRA
2008-02,1107,0,BRA
2008-06,1107,0,BRA
2008-09,1107,0,BRA
2008-12,1107,0,BRA
2009-03,1107,0,BRA
2009-07,1107,0,BRA
2010-02,1107,0,BRA
2014-07,1107,0,BRA
2015-05,1107,0,BRA
2017-06,1107,0,BRA
2017-09,1107,0,BRA
2017-11,1107,179192,BRA
2018-02,1107,0,BRA
2018-07,1107,0,BRA
2018-12,1107,0,BRA
2019-02,1107,0,BRA
2019-09,1107,0,BRA
2019-11,1107,0,BRA
2021-01,1107,0,BRA
2021-02,1107,0,BRA
2021-07,1107,0,BRA
2022-01,1107,0,BRA
2022-04,1107,34658.52797165513,BRA
2000-01,1108,256123,BRA
2000-09,1108,407240,BRA
2000-10,1108,447476,BRA
2002-01,1108,158521,BRA
2002-02,1108,0,BRA
2003-09,1108,119736,BRA
2003-10,1108,163119,BRA
2005-02,1108,8600,BRA
2005-08,1108,0,BRA
2005-12,1108,81126,BRA
2006-02,1108,7940,BRA
2007-04,1108,573805,BRA
2007-11,1108,3883,BRA
2009-01,1108,47039,BRA
2009-06,1108,178616,BRA
2009-11,1108,29569,BRA
2010-12,1108,62378,BRA
2011-05,1108,0,BRA
2013-09,1108,4991,BRA
2014-08,1108,4589,BRA
2015-09,1108,14274,BRA
2016-11,1108,0,BRA
2017-02,1108,0,BRA
2017-12,1108,171728,BRA
2019-07,1108,369139,BRA
2020-10,1108,4395,BRA
2021-12,1108,394874,BRA
2001-03,1109,0,BRA
2001-04,1109,0,BRA
2001-11,1109,0,BRA
2002-08,1109,0,BRA
2003-07,1109,0,BRA
2003-12,1109,0,BRA
2004-06,1109,0,BRA
2004-11,1109,0,BRA
2005-05,1109,0,BRA
2007-07,1109,0,BRA
2008-04,1109,0,BRA
2008-10,1109,0,BRA
2008-11,1109,0,BRA
2011-01,1109,0,BRA
2011-07,1109,0,BRA
2011-12,1109,0,BRA
2012-02,1109,0,BRA
2012-03,1109,0,BRA
2012-06,1109,0,BRA
2013-01,1109,0,BRA
2013-05,1109,0,BRA
2014-11,1109,0,BRA
2015-01,1109,0,BRA
2015-02,1109,0,BRA
2016-05,1109,0,BRA
2017-08,1109,0,BRA
2017-10,1109,0,BRA
2019-01,1109,0,BRA
2019-05,1109,0,BRA
2019-06,1109,0,BRA
2020-07,1109,0,BRA
2021-05,1109,0,BRA
2021-09,1109,0,BRA
2021-10,1109,0,BRA
2022-03,1109,33109.177663743496,BRA
2001-03,1200,0,BRA
2001-04,1200,0,BRA
2001-11,1200,0,BRA
2002-08,1200,0,BRA
2003-07,1200,0,BRA
2003-12,1200,0,BRA
2004-06,1200,0,BRA
2004-11,1200,0,BRA
2005-05,1200,0,BRA
2007-07,1200,0,BRA
2008-04,1200,0,BRA
2008-10,1200,0,BRA
2008-11,1200,0,BRA
2011-01,1200,0,BRA
2011-07,1200,0,BRA
2011-12,1200,0,BRA
2012-02,1200,0,BRA
2012-03,1200,0,BRA
2012-06,1200,0,BRA
2013-01,1200,0,BRA
2013-05,1200,0,BRA
2014-11,1200,0,BRA
2015-01,1200,0,BRA
2015-02,1200,0,BRA
2016-05,1200,0,BRA
2017-08,1200,0,BRA
2017-10,1200,0,BRA
2019-01,1200,0,BRA
2019-05,1200,0,BRA
2019-06,1200,0,BRA
2020-07,1200,0,BRA
2021-05,1200,0,BRA
2021-09,1200,0,BRA
2021-10,1200,0,BRA
2022-03,1200,11276.774998188019,BRA
2000-06,1201,345376333,BRA
2000-11,1201,62305085,BRA
2001-01,1201,58188005,BRA
2001-05,1201,416279893,BRA
2002-09,1201,200132014,BRA
2003-02,1201,6033155,BRA
2003-04,1201,11399056,BRA
2004-01,1201,519664,BRA
2004-04,1201,48293580,BRA
2004-08,1201,37429517,BRA
2005-01,1201,13789199,BRA
2005-06,1201,23017089,BRA
2005-07,1201,10250991,BRA
2006-04,1201,14715067,BRA
2006-08,1201,36867046,BRA
2007-03,1201,12856197,BRA
2007-06,1201,34001043,BRA
2007-10,1201,20502022,BRA
2008-08,1201,28973244,BRA
2009-04,1201,41963778,BRA
2010-03,1201,100402383,BRA
2010-09,1201,15463886,BRA
2011-03,1201,58204473,BRA
2012-11,1201,30590131,BRA
2013-03,1201,196884903,BRA
2013-12,1201,86045,BRA
2014-04,1201,379530689,BRA
2014-12,1201,366957,BRA
2015-06,1201,182528319,BRA
2015-07,1201,98926635,BRA
2015-10,1201,48717949,BRA
2016-02,1201,7828621,BRA
2016-03,1201,39084254,BRA
2016-04,1201,89373267,BRA
2016-12,1201,0,BRA
2017-05,1201,0,BRA
2018-01,1201,115725466,BRA
2019-04,1201,0,BRA
2020-03,1201,135296772,BRA
2020-12,1201,0,BRA
2001-03,1202,103200,BRA
2001-04,1202,243810,BRA
2001-11,1202,385397,BRA
2002-08,1202,0,BRA
2003-07,1202,63258,BRA
2003-12,1202,0,BRA
2004-06,1202,301885,BRA
2004-11,1202,14994,BRA
2005-05,1202,0,BRA
2007-07,1202,169925,BRA
2008-04,1202,0,BRA
2008-10,1202,0,BRA
2008-11,1202,0,BRA
2011-01,1202,139570,BRA
2011-07,1202,0,BRA
2011-12,1202,0,BRA
2012-02,1202,337375,BRA
2012-03,1202,0,BRA
2012-06,1202,185996,BRA
2013-01,1202,772247,BRA
2013-05,1202,350729,BRA
2014-11,1202,198988,BRA
2015-01,1202,0,BRA
2015-02,1202,1112743,BRA
2016-05,1202,2588697,BRA
2017-08,1202,354040,BRA
2017-10,1202,0,BRA
2019-01,1202,324310,BRA
2019-05,1202,960286,BRA
2019-06,1202,985616,BRA
2020-07,1202,421878,BRA
2021-05,1202,46,BRA
2021-09,1202,360957,BRA
2021-10,1202,801326,BRA
2022-03,1202,749283.3249790762,BRA
2000-04,1203,0,BRA
2001-02,1203,0,BRA
2001-10,1203,0,BRA
2001-12,1203,0,BRA
2002-03,1203,0,BRA
2002-11,1203,0,BRA
2004-02,1203,0,BRA
2004-03,1203,0,BRA
2004-07,1203,0,BRA
2004-09,1203,0,BRA
2004-10,1203,0,BRA
2005-10,1203,0,BRA
2006-12,1203,0,BRA
2007-02,1203,0,BRA
2007-05,1203,0,BRA
2007-12,1203,0,BRA
2009-08,1203,0,BRA
2009-09,1203,0,BRA
2009-10,1203,0,BRA
2010-07,1203,0,BRA
2010-08,1203,0,BRA
2012-04,1203,0,BRA
2013-02,1203,0,BRA
2014-06,1203,0,BRA
2016-06,1203,0,BRA
2016-07,1203,0,BRA
2018-04,1203,0,BRA
2018-11,1203,0,BRA
2019-08,1203,0,BRA
2020-08,1203,0,BRA
2020-11,1203,0,BRA
2021-03,1203,0,BRA
2021-04,1203,0,BRA
2021-06,1203,0,BRA
2021-08,1203,0,BRA
2000-04,1204,0,BRA
2001-02,1204,0,BRA
2001-10,1204,0,BRA
2001-12,1204,0,BRA
2002-03,1204,0,BRA
2002-11,1204,0,BRA
2004-02,1204,0,BRA
2004-03,1204,0,BRA
2004-07,1204,0,BRA
2004-09,1204,0,BRA
2004-10,1204,0,BRA
2005-10,1204,0,BRA
2006-12,1204,0,BRA
2007-02,1204,0,BRA
2007-05,1204,0,BRA
2007-12,1204,0,BRA
2009-08,1204,0,BRA
2009-09,1204,0,BRA
2009-10,1204,0,BRA
2010-07,1204,0,BRA
2010-08,1204,0,BRA
2012-04,1204,0,BRA
2013-02,1204,0,BRA
2014-06,1204,0,BRA
2016-06,1204,0,BRA
2016-07,1204,0,BRA
2018-04,1204,0,BRA
2018-11,1204,0,BRA
2019-08,1204,0,BRA
2020-08,1204,1915,BRA
2020-11,1204,0,BRA
2021-03,1204,0,BRA
2021-04,1204,0,BRA
2021-06,1204,364,BRA
2021-08,1204,0,BRA
2000-04,1205,0,BRA
2001-02,1205,0,BRA
2001-10,1205,0,BRA
2001-12,1205,0,BRA
2002-03,1205,0,BRA
2002-11,1205,0,BRA
2004-02,1205,0,BRA
2004-03,1205,0,BRA
2004-07,1205,0,BRA
2004-09,1205,0,BRA
2004-10,1205,0,BRA
2005-10,1205,0,BRA
2006-12,1205,0,BRA
2007-02,1205,0,BRA
2007-05,1205,0,BRA
2007-12,1205,0,BRA
2009-08,1205,0,BRA
2009-09,1205,0,BRA
2009-10,1205,0,BRA
2010-07,1205,0,BRA
2010-08,1205,0,BRA
2012-04,1205,0,BRA
2013-02,1205,0,BRA
2014-06,1205,0,BRA
2016-06,1205,0,BRA
2016-07,1205,0,BRA
2018-04,1205,0,BRA
2018-11,1205,0,BRA
2019-08,1205,0,BRA
2020-08,1205,0,BRA
2020-11,1205,0,BRA
2021-03,1205,0,BRA
2021-04,1205,0,BRA
2021-06,1205,0,BRA
2021-08,1205,0,BRA
2001-03,1206,0,BRA
2001-04,1206,0,BRA
2001-11,1206,0,BRA
2002-08,1206,0,BRA
2003-07,1206,0,BRA
2003-12,1206,0,BRA
2004-06,1206,0,BRA
2004-11,1206,0,BRA
2005-05,1206,0,BRA
2007-07,1206,68,BRA
2008-04,1206,0,BRA
2008-10,1206,0,BRA
2008-11,1206,0,BRA
2011-01,1206,0,BRA
2011-07,1206,0,BRA
2011-12,1206,0,BRA
2012-02,1206,0,BRA
2012-03,1206,2117,BRA
2012-06,1206,0,BRA
2013-01,1206,0,BRA
2013-05,1206,0,BRA
2014-11,1206,0,BRA
2015-01,1206,0,BRA
2015-02,1206,0,BRA
2016-05,1206,0,BRA
2017-08,1206,0,BRA
2017-10,1206,0,BRA
2019-01,1206,0,BRA
2019-05,1206,0,BRA
2019-06,1206,0,BRA
2020-07,1206,0,BRA
2021-05,1206,35,BRA
2021-09,1206,0,BRA
2021-10,1206,0,BRA
2022-03,1206,523.3819921016693,BRA
2000-01,1207,9950,BRA
2000-09,1207,383823,BRA
2000-10,1207,91380,BRA
2002-01,1207,0,BRA
2002-02,1207,0,BRA
2003-09,1207,0,BRA
2003-10,1207,0,BRA
2005-02,1207,0,BRA
2005-08,1207,0,BRA
2005-12,1207,0,BRA
2006-02,1207,0,BRA
2007-04,1207,0,BRA
2007-11,1207,0,BRA
2009-01,1207,0,BRA
2009-06,1207,0,BRA
2009-11,1207,9570,BRA
2010-12,1207,0,BRA
2011-05,1207,0,BRA
2013-09,1207,0,BRA
2014-08,1207,2791,BRA
2015-09,1207,456227,BRA
2016-11,1207,412981,BRA
2017-02,1207,0,BRA
2017-12,1207,1100,BRA
2019-07,1207,34,BRA
2020-10,1207,28,BRA
2021-12,1207,7,BRA
2000-03,1208,0,BRA
2000-05,1208,0,BRA
2001-09,1208,0,BRA
2002-04,1208,0,BRA
2002-07,1208,0,BRA
2002-12,1208,0,BRA
2003-01,1208,0,BRA
2003-08,1208,0,BRA
2004-12,1208,0,BRA
2007-01,1208,0,BRA
2007-09,1208,0,BRA
2008-02,1208,0,BRA
2008-06,1208,0,BRA
2008-09,1208,0,BRA
2008-12,1208,0,BRA
2009-03,1208,0,BRA
2009-07,1208,0,BRA
2010-02,1208,0,BRA
2014-07,1208,0,BRA
2015-05,1208,0,BRA
2017-06,1208,0,BRA
2017-09,1208,0,BRA
2017-11,1208,0,BRA
2018-02,1208,4,BRA
2018-07,1208,0,BRA
2018-12,1208,0,BRA
2019-02,1208,0,BRA
2019-09,1208,0,BRA
2019-11,1208,0,BRA
2021-01,1208,0,BRA
2021-02,1208,0,BRA
2021-07,1208,0,BRA
2022-01,1208,20475,BRA
2022-04,1208,23427.396891862154,BRA
2000-06,1209,2582136,BRA
2000-11,1209,629735,BRA
2001-01,1209,1168798,BRA
2001-05,1209,2167968,BRA
2002-09,1209,171847,BRA
2003-02,1209,0,BRA
2003-04,1209,1749535,BRA
2004-01,1209,32000,BRA
2004-04,1209,92088,BRA
2004-08,1209,152780,BRA
2005-01,1209,49768,BRA
2005-06,1209,165688,BRA
2005-07,1209,2466,BRA
2006-04,1209,557807,BRA
2006-08,1209,0,BRA
2007-03,1209,353845,BRA
2007-06,1209,0,BRA
2007-10,1209,7995,BRA
2008-08,1209,1784,BRA
2009-04,1209,260362,BRA
2010-03,1209,1235095,BRA
2010-09,1209,184010,BRA
2011-03,1209,633454,BRA
2012-11,1209,293868,BRA
2013-03,1209,57734,BRA
2013-12,1209,82625,BRA
2014-04,1209,955027,BRA
2014-12,1209,137835,BRA
2015-06,1209,137529,BRA
2015-07,1209,542895,BRA
2015-10,1209,111207,BRA
2016-02,1209,28187,BRA
2016-03,1209,520494,BRA
2016-04,1209,574,BRA
2016-12,1209,36782,BRA
2017-05,1209,0,BRA
2018-01,1209,71141,BRA
2019-04,1209,0,BRA
2020-03,1209,531546,BRA
2020-12,1209,64577,BRA
2000-03,1210,0,BRA
2000-05,1210,0,BRA
2001-09,1210,0,BRA
2002-04,1210,0,BRA
2002-07,1210,14700,BRA
2002-12,1210,0,BRA
2003-01,1210,0,BRA
2003-08,1210,0,BRA
2004-12,1210,0,BRA
2007-01,1210,0,BRA
2007-09,1210,0,BRA
2008-02,1210,0,BRA
2008-06,1210,0,BRA
2008-09,1210,0,BRA
2008-12,1210,0,BRA
2009-03,1210,0,BRA
2009-07,1210,0,BRA
2010-02,1210,0,BRA
2014-07,1210,0,BRA
2015-05,1210,0,BRA
2017-06,1210,0,BRA
2017-09,1210,0,BRA
2017-11,1210,4566,BRA
2018-02,1210,0,BRA
2018-07,1210,0,BRA
2018-12,1210,0,BRA
2019-02,1210,0,BRA
2019-09,1210,0,BRA
2019-11,1210,0,BRA
2021-01,1210,0,BRA
2021-02,1210,0,BRA
2021-07,1210,0,BRA
2022-01,1210,0,BRA
2022-04,1210,197812.33193023503,BRA
2002-05,1211,0,BRA
2002-06,1211,15523,BRA
2003-05,1211,22706,BRA
2003-06,1211,5410,BRA
2004-05,1211,147280,BRA
2005-04,1211,0,BRA
2006-05,1211,0,BRA
2007-08,1211,83928,BRA
2008-05,1211,44498,BRA
2008-07,1211,2491,BRA
2009-05,1211,0,BRA
2010-01,1211,0,BRA
2010-05,1211,240745,BRA
2010-10,1211,0,BRA
2012-07,1211,31,BRA
2013-11,1211,0,BRA
2014-01,1211,3071,BRA
2014-03,1211,0,BRA
2014-05,1211,0,BRA
2014-09,1211,0,BRA
2015-03,1211,55587,BRA
2015-08,1211,0,BRA
2015-12,1211,233,BRA
2016-08,1211,0,BRA
2016-10,1211,0,BRA
2017-03,1211,9259,BRA
2017-04,1211,11875,BRA
2018-10,1211,0,BRA
2020-06,1211,53,BRA
2021-11,1211,306,BRA
2000-06,1212,89719,BRA
2000-11,1212,24299,BRA
2001-01,1212,29290,BRA
2001-05,1212,28800,BRA
2002-09,1212,0,BRA
2003-02,1212,0,BRA
2003-04,1212,0,BRA
2004-01,1212,0,BRA
2004-04,1212,0,BRA
2004-08,1212,34,BRA
2005-01,1212,0,BRA
2005-06,1212,12610,BRA
2005-07,1212,0,BRA
2006-04,1212,560,BRA
2006-08,1212,0,BRA
2007-03,1212,0,BRA
2007-06,1212,0,BRA
2007-10,1212,0,BRA
2008-08,1212,105,BRA
2009-04,1212,0,BRA
2010-03,1212,1227,BRA
2010-09,1212,0,BRA
2011-03,1212,279,BRA
2012-11,1212,0,BRA
2013-03,1212,0,BRA
2013-12,1212,0,BRA
2014-04,1212,293,BRA
2014-12,1212,0,BRA
2015-06,1212,0,BRA
2015-07,1212,0,BRA
2015-10,1212,26265,BRA
2016-02,1212,16600,BRA
2016-03,1212,0,BRA
2016-04,1212,0,BRA
2016-12,1212,0,BRA
2017-05,1212,0,BRA
2018-01,1212,0,BRA
2019-04,1212,0,BRA
2020-03,1212,175,BRA
2020-12,1212,8,BRA
2001-03,1213,0,BRA
2001-04,1213,1357,BRA
2001-11,1213,0,BRA
2002-08,1213,0,BRA
2003-07,1213,0,BRA
2003-12,1213,0,BRA
2004-06,1213,0,BRA
2004-11,1213,0,BRA
2005-05,1213,0,BRA
2007-07,1213,0,BRA
2008-04,1213,0,BRA
2008-10,1213,0,BRA
2008-11,1213,0,BRA
2011-01,1213,0,BRA
2011-07,1213,0,BRA
2011-12,1213,0,BRA
2012-02,1213,0,BRA
2012-03,1213,0,BRA
2012-06,1213,0,BRA
2013-01,1213,0,BRA
2013-05,1213,0,BRA
2014-11,1213,0,BRA
2015-01,1213,0,BRA
2015-02,1213,0,BRA
2016-05,1213,0,BRA
2017-08,1213,0,BRA
2017-10,1213,0,BRA
2019-01,1213,0,BRA
2019-05,1213,0,BRA
2019-06,1213,0,BRA
2020-07,1213,0,BRA
2021-05,1213,0,BRA
2021-09,1213,0,BRA
2021-10,1213,0,BRA
2022-03,1213,1896.961943745613,BRA
2002-05,1214,0,BRA
2002-06,1214,0,BRA
2003-05,1214,0,BRA
2003-06,1214,0,BRA
2004-05,1214,0,BRA
2005-04,1214,0,BRA
2006-05,1214,0,BRA
2007-08,1214,0,BRA
2008-05,1214,0,BRA
2008-07,1214,0,BRA
2009-05,1214,0,BRA
2010-01,1214,0,BRA
2010-05,1214,0,BRA
2010-10,1214,0,BRA
2012-07,1214,0,BRA
2013-11,1214,0,BRA
2014-01,1214,0,BRA
2014-03,1214,0,BRA
2014-05,1214,0,BRA
2014-09,1214,0,BRA
2015-03,1214,0,BRA
2015-08,1214,0,BRA
2015-12,1214,0,BRA
2016-08,1214,0,BRA
2016-10,1214,0,BRA
2017-03,1214,0,BRA
2017-04,1214,0,BRA
